id,dispenser,time,temperature_C
2342,blue,1720733604,18.145865540187277
2343,green,1720733604,19.20106992380203
2344,red,1720733604,18.830188254696782
2345,blue,1720733604,18.145865540187277
2346,green,1720733604,19.20106992380203
2347,red,1720733608,17.992783623336766
2348,red,1720733608,17.992783623336766
2349,blue,1720733608,18.65470803021414
2350,green,1720733608,18.157458612738814
2351,blue,1720733608,18.65470803021414
2352,green,1720733608,18.157458612738814
2353,red,1720733612,18.38899767683266
2354,blue,1720733612,20.448883524996447
2355,green,1720733612,19.942330403604213
2356,red,1720733616,19.123135347063666
2357,blue,1720733616,17.00530595588625
2358,green,1720733616,19.6269799211797
2359,red,1720733620,17.915993535398073
2360,blue,1720733620,19.25519613599535
2361,green,1720733620,18.965572167421357
2362,red,1720733624,19.332162541850284
2363,blue,1720733624,18.384356641360075
2364,green,1720733624,18.956098805243276
2365,red,1720733628,20.93774561319772
2366,blue,1720733628,20.63820119980369
2367,green,1720733628,20.233546396412653
2368,red,1720733632,19.605181067943064
2369,blue,1720733632,19.947370918392448
2370,green,1720733632,20.178104582641147
2371,red,1720733636,19.71579487548775
2372,blue,1720733636,19.686111822830075
2373,green,1720733636,20.079128799485606
2374,red,1720733640,17.584319843244415
2375,blue,1720733640,19.214402553395207
2376,green,1720733640,19.128467383803102
2377,red,1720733644,18.379103112318823
2378,blue,1720733644,19.75751370575842
2379,green,1720733644,18.423383854474068
2380,red,1720733648,20.03442217488103
2381,blue,1720733648,18.44670362881096
2382,green,1720733648,17.60616117748586
2383,red,1720733652,19.474762493315477
2384,blue,1720733652,18.8939296030715
2385,green,1720733652,18.690822332056058
2386,red,1720733656,19.185612866859028
2387,blue,1720733656,19.50479030403844
2388,green,1720733656,19.33559203918564
2389,red,1720733660,18.16582018619754
2390,blue,1720733660,19.277940033550006
2391,green,1720733660,20.83672734065577
2392,red,1720733664,20.08081809405271
2393,blue,1720733664,20.73970579845706
2394,green,1720733664,21.153802157914534
2395,red,1720733668,19.634129026960057
2396,blue,1720733668,19.02732545925564
2397,green,1720733668,17.806020174057984
2398,red,1720733672,19.236614861802284
2399,blue,1720733672,18.951890585453896
2400,green,1720733672,21.189049401139627
2401,red,1720733676,18.286859611568424
2402,blue,1720733676,19.81926924063845
2403,green,1720733676,19.50913661409448
2404,red,1720733680,17.986120482781303
2405,blue,1720733680,17.741797430276872
2406,green,1720733680,16.64798618511851
2407,red,1720733684,18.838714887010482
2408,blue,1720733684,18.094119801976095
2409,green,1720733684,17.17278183310273
2410,red,1720733688,19.93926032707753
2411,blue,1720733688,19.79949359143773
2412,green,1720733688,20.230419967981184
2413,red,1720733692,18.60769544599426
2414,blue,1720733692,20.200853203114296
2415,green,1720733692,18.383422423209687
2416,red,1720733696,17.469602874707025
2417,blue,1720733696,18.59037588299546
2418,green,1720733696,20.355060724001664
2419,red,1720733700,18.23529686664106
2420,blue,1720733700,19.662564757982572
2421,green,1720733700,20.664217178078335
2422,red,1720733704,19.152975734275223
2423,blue,1720733704,18.59839184940569
2424,green,1720733704,18.53196250479732
2425,red,1720733708,18.615767429055737
2426,blue,1720733708,20.213472069124027
2427,green,1720733708,19.02590506953167
2428,red,1720733712,18.563327696044855
2429,blue,1720733712,18.710303376847737
2430,green,1720733712,18.470209703471877
2431,red,1720733716,19.383587476526955
2432,blue,1720733716,18.306427066306917
2433,green,1720733716,18.946844244045174
2434,red,1720733720,19.96703539982423
2435,blue,1720733720,18.247480726844977
2436,green,1720733720,19.933812329481498
2437,red,1720733724,19.402058078833196
2438,blue,1720733724,20.172783112693022
2439,green,1720733724,19.336036767179678
2440,red,1720733728,17.31710916074702
2441,blue,1720733728,19.957605480790658
2442,green,1720733728,18.648786774529093
2443,red,1720733732,18.13621663850386
2444,blue,1720733732,19.76131556273928
2445,green,1720733732,17.751996103429217
2446,red,1720733736,20.240941167681274
2447,blue,1720733736,18.141584583262272
2448,green,1720733736,20.234885311080276
2449,red,1720733740,19.319505998326207
2450,blue,1720733740,18.28718781463347
2451,green,1720733740,18.279600972547193
2452,red,1720733744,20.3737932595467
2453,blue,1720733744,17.971366572011597
2454,green,1720733744,18.64892224266444
2455,red,1720733748,18.896853613524666
2456,blue,1720733748,19.031952895073513
2457,green,1720733748,18.43365207659985
2458,red,1720733752,18.4523236350437
2459,blue,1720733752,18.74904348963182
2460,green,1720733752,19.542674454595552
2461,red,1720733756,17.960139155541327
2462,blue,1720733756,18.548656309709944
2463,green,1720733756,19.16679379536495
2464,red,1720733760,19.81433718706236
2465,blue,1720733760,18.4935266719522
2466,green,1720733760,18.586271654641884
2467,red,1720733764,18.70473582536893
2468,blue,1720733764,19.792159758540272
2469,green,1720733764,20.19558267344647
2470,red,1720733768,19.60095597556543
2471,blue,1720733768,19.741113438211578
2472,green,1720733768,17.91102170332056
2473,red,1720733772,18.199579961459428
2474,blue,1720733772,19.1239156627086
2475,green,1720733772,18.670801354555177
2476,red,1720733776,18.179692410486084
2477,blue,1720733776,20.304899495148916
2478,green,1720733776,20.739251342039516
2479,red,1720733780,16.82462033412596
2480,blue,1720733780,20.391162028292428
2481,green,1720733780,18.28624276267092
2482,red,1720733784,19.871118109308807
2483,blue,1720733784,17.34252732219615
2484,green,1720733784,20.923867636104045
2485,red,1720733788,19.40677492300088
2486,blue,1720733788,19.79766821598414
2487,green,1720733788,20.265075801002684
2488,red,1720733792,17.85622349251738
2489,blue,1720733792,20.587819179887177
2490,green,1720733792,19.065560366082316
2491,red,1720733796,19.04444520995065
2492,blue,1720733796,19.052362621891042
2493,green,1720733796,19.342597141451865
2494,red,1720733800,16.725544308501718
2495,blue,1720733800,21.116736002441744
2496,green,1720733800,18.607257264354335
2497,red,1720733804,20.074300073208722
2498,blue,1720733804,16.698489202364623
2499,green,1720733804,17.640261953954987
2500,red,1720733808,20.718829902654555
2501,blue,1720733808,19.312591219273354
2502,green,1720733808,18.465316663460463
2503,red,1720733812,20.755724894345743
2504,blue,1720733812,19.96286683745123
2505,green,1720733812,20.812007180694604
2506,red,1720733816,19.420066257019094
2507,blue,1720733816,18.94703230975363
2508,green,1720733816,18.376487481184302
2509,red,1720733820,20.129472589058903
2510,blue,1720733820,20.162045639121224
2511,green,1720733820,19.559250110451565
2512,red,1720733824,19.638794597274305
2513,blue,1720733824,19.961645256091174
2514,green,1720733824,18.198052726210793
2515,red,1720733828,20.960370774550473
2516,blue,1720733828,18.793199603773555
2517,green,1720733828,18.862745734938358
2518,red,1720733832,21.445440245580084
2519,blue,1720733832,19.70466494238978
2520,green,1720733832,20.17697771350044
2521,red,1720733836,19.97514408069265
2522,blue,1720733836,18.838879884817796
2523,green,1720733836,17.48474038481061
2524,red,1720733840,18.77524202357246
2525,blue,1720733840,19.768677461578584
2526,green,1720733840,19.395416763469576
2527,red,1720733844,19.421512289342342
2528,blue,1720733844,20.695648533042093
2529,green,1720733844,19.009005076923547
2530,red,1720733848,18.406558101016685
2531,blue,1720733848,19.68629367405185
2532,green,1720733848,19.322207355949846
2533,red,1720733852,19.844620959175426
2534,blue,1720733852,20.200610882972935
2535,green,1720733852,20.080181180717723
2536,red,1720733856,19.957296150003458
2537,blue,1720733856,20.178921540785485
2538,green,1720733856,19.32448516084669
2539,red,1720733860,20.47582596116889
2540,blue,1720733860,19.29019335271926
2541,green,1720733860,18.985979344492534
2542,red,1720733864,19.847113168476046
2543,blue,1720733864,18.477904842718658
2544,green,1720733864,20.30018759686322
2545,red,1720733868,19.502472984212215
2546,blue,1720733868,18.03497457236367
2547,green,1720733868,18.169428889911835
2548,red,1720733872,19.830293305035777
2549,blue,1720733872,20.323699916994414
2550,green,1720733872,19.852001040758807
2551,red,1720733876,19.32655654296742
2552,blue,1720733876,19.384706376027154
2553,green,1720733876,19.818341075557008
2554,red,1720733880,19.35252100121654
2555,blue,1720733880,17.303938800986337
2556,green,1720733880,18.444038258175734
2557,red,1720733884,19.105440570101365
2558,blue,1720733884,20.721265658937916
2559,green,1720733884,19.770033606400048
2560,red,1720733888,19.921026136894493
2561,blue,1720733888,19.497050072425065
2562,green,1720733888,19.07948553167376
2563,red,1720733892,19.522751560674674
2564,blue,1720733892,18.679995076526396
2565,green,1720733892,19.75043748441679
2566,red,1720733896,19.50527625649455
2567,blue,1720733896,19.90399708506953
2568,green,1720733896,20.346155444360523
2569,red,1720733900,17.759472377260185
2570,blue,1720733900,19.84221859036475
2571,green,1720733900,19.791588372938335
2572,red,1720733904,20.264813166665963
2573,blue,1720733904,20.52813110535551
2574,green,1720733904,18.554687971705462
2575,red,1720733908,20.654891311920505
2576,blue,1720733908,20.071292274319827
2577,green,1720733908,18.16457586660263
2578,red,1720733912,19.725608184229756
2579,blue,1720733912,19.54940915822776
2580,green,1720733912,18.50372161823774
2581,red,1720733916,18.312824872689117
2582,blue,1720733916,18.636328004722134
2583,green,1720733916,20.300671767853657
2584,red,1720733920,18.576393498626842
2585,blue,1720733920,19.861322552383157
2586,green,1720733920,18.89712863028152
2587,red,1720733924,19.197017840976923
2588,blue,1720733924,19.47171858694963
2589,green,1720733924,19.794917005099215
2590,red,1720733928,19.56317322298361
2591,blue,1720733928,17.4548519670267
2592,green,1720733928,19.863366188574343
2593,red,1720733932,20.153636911429466
2594,blue,1720733932,18.564806260699374
2595,green,1720733932,19.23834446737397
2596,red,1720733936,19.19846331048832
2597,blue,1720733936,19.628346740964687
2598,green,1720733936,19.854455432514705
2599,red,1720733940,18.624383346079256
2600,blue,1720733940,19.63732772843043
2601,green,1720733940,20.59411259550139
2602,red,1720733944,19.57807579162723
2603,blue,1720733944,19.017463933030548
2604,green,1720733944,19.459734008716588
2605,red,1720733948,18.109583036121485
2606,blue,1720733948,20.414362413420502
2607,green,1720733948,19.829464206591823
2608,red,1720733952,19.938636762032292
2609,blue,1720733952,20.69010275432031
2610,green,1720733952,19.691038003485
2611,red,1720733956,19.223032460237185
2612,blue,1720733956,19.142046524490883
2613,green,1720733956,17.952620763603917
2614,red,1720733960,20.250345730783756
2615,blue,1720733960,17.71984632576633
2616,green,1720733960,18.898829375965914
2617,red,1720733964,18.43907384217644
2618,blue,1720733964,21.29275817270554
2619,green,1720733964,17.649781261821147
2620,red,1720733968,20.033857284122224
2621,blue,1720733968,18.936110696375238
2622,green,1720733968,19.026400069987027
2623,red,1720733972,18.733073961849808
2624,blue,1720733972,19.235196988203043
2625,green,1720733972,18.624063282832555
2626,red,1720733976,19.0286410207612
2627,blue,1720733976,20.195638981774135
2628,green,1720733976,20.18980836489189
2629,red,1720733980,20.14975265112003
2630,blue,1720733980,19.789275473762977
2631,green,1720733980,18.75130559846998
2632,red,1720733984,19.312495329066653
2633,blue,1720733984,18.52549878194161
2634,green,1720733984,19.76959382116815
2635,red,1720733988,20.09952679525388
2636,blue,1720733988,19.196234657513433
2637,green,1720733988,18.285997568363893
2638,red,1720733992,19.98915973556581
2639,blue,1720733992,18.124510516309368
2640,green,1720733992,22.735811369458656
2641,red,1720733996,18.797471835562874
2642,blue,1720733996,18.056051122245854
2643,green,1720733996,16.663001760455995
2644,red,1720734000,20.373507734972343
2645,blue,1720734000,21.272177798495534
2646,green,1720734000,17.973343671395206
2647,red,1720734004,20.268088665608
2648,blue,1720734004,19.6534784052396
2649,green,1720734004,18.3417235092494
2650,red,1720734008,20.30893715742593
2651,blue,1720734008,18.202057528919735
2652,green,1720734008,19.778580402555335
2653,red,1720734012,18.92902901927233
2654,blue,1720734012,16.980243786058644
2655,green,1720734012,18.05955263208229
2656,red,1720734016,20.333966520401262
2657,blue,1720734016,20.261837666642844
2658,green,1720734016,20.079571974961357
2659,red,1720734020,17.216778084331395
2660,blue,1720734020,18.575859040312494
2661,green,1720734020,20.101504832780982
2662,red,1720734024,19.810913556219003
2663,blue,1720734024,19.7291097360089
2664,green,1720734024,18.837156096046044
2665,red,1720734028,18.077341778427535
2666,blue,1720734028,18.776183844520812
2667,green,1720734028,17.499237947168066
2668,red,1720734032,19.751883901934992
2669,blue,1720734032,19.00736720952525
2670,green,1720734032,20.40146006818451
2671,red,1720734036,19.88986535148282
2672,blue,1720734036,19.156434826540327
2673,green,1720734036,21.188434947437948
2674,red,1720734040,20.60861109671502
2675,blue,1720734040,19.573706329383732
2676,green,1720734040,18.13178583332885
2677,red,1720734044,20.492200624652842
2678,blue,1720734044,19.167656871978664
2679,green,1720734044,18.135391193116078
2680,red,1720734048,18.567929421933187
2681,blue,1720734048,19.992023909418403
2682,green,1720734048,20.194995355464833
2683,red,1720734052,20.53452373191742
2684,blue,1720734052,19.271253673231627
2685,green,1720734052,18.387607073204038
2686,red,1720734056,20.6534254752479
2687,blue,1720734056,19.09844321783387
2688,green,1720734056,20.201706412667264
2689,red,1720734060,19.65570138280432
2690,blue,1720734060,20.240435289159052
2691,green,1720734060,19.107388508169453
2692,red,1720734064,18.236888756355192
2693,blue,1720734064,17.622206593137328
2694,green,1720734064,17.57911544496613
2695,red,1720734068,19.526799851942865
2696,blue,1720734068,16.925632464776612
2697,green,1720734068,19.92774822205978
2698,red,1720734072,18.478241510907008
2699,blue,1720734072,21.19033026184066
2700,green,1720734072,17.450870164477443
2701,red,1720734076,19.547215179482798
2702,blue,1720734076,20.548007549673518
2703,green,1720734076,17.69660486427161
2704,red,1720734080,18.990923296460128
2705,blue,1720734080,20.244587377577844
2706,green,1720734080,17.987063089856726
2707,red,1720734084,17.737002779495214
2708,blue,1720734084,19.38384952844668
2709,green,1720734084,19.503429133411085
2710,red,1720734088,18.133856199300936
2711,blue,1720734088,21.59889609086994
2712,green,1720734088,18.786156475341294
2713,red,1720734092,19.22651063322591
2714,blue,1720734092,19.01923912436335
2715,green,1720734092,21.598942388207394
2716,red,1720734096,20.316048918030067
2717,blue,1720734096,20.16695777306054
2718,green,1720734096,19.11738679264427
2719,red,1720734100,19.482771310403635
2720,blue,1720734100,19.329108599465354
2721,green,1720734100,20.408792470483245
2722,red,1720734104,19.248762717327565
2723,blue,1720734104,20.39830796651104
2724,green,1720734104,20.31023839535679
2725,red,1720734108,19.93091545864855
2726,blue,1720734108,20.139651934785373
2727,green,1720734108,17.925833483242464
2728,red,1720734112,18.627226838755437
2729,blue,1720734112,18.297893042878783
2730,green,1720734112,21.917423515584353
2731,red,1720734116,19.266307684111087
2732,blue,1720734116,18.57588532146578
2733,green,1720734116,18.64476955318632
2734,red,1720734120,19.39458587989384
2735,blue,1720734120,20.900776347820138
2736,green,1720734120,17.824279795904953
2737,red,1720734124,20.780837372435634
2738,blue,1720734124,19.42186226785685
2739,green,1720734124,17.12390492659379
2740,red,1720734128,19.60470279242317
2741,blue,1720734128,19.46287027311765
2742,green,1720734128,18.242076615921363
2743,red,1720734132,19.627661920344895
2744,blue,1720734132,20.32453181366733
2745,green,1720734132,17.744996293373728
2746,red,1720734136,19.922400003407006
2747,blue,1720734136,19.047645656669644
2748,green,1720734136,19.49259540785419
2749,red,1720734140,18.90355040825401
2750,blue,1720734140,19.116619911040473
2751,green,1720734140,19.502691842967003
2752,red,1720734144,21.956561297965305
2753,blue,1720734144,19.65343309777963
2754,green,1720734144,20.27342341891677
2755,red,1720734148,21.53843105858684
2756,blue,1720734148,20.03176724506462
2757,green,1720734148,19.3261985247347
2758,red,1720734152,19.276283774518777
2759,blue,1720734152,17.277034786820714
2760,green,1720734152,20.36607724997345
2761,red,1720734156,18.93794587380834
2762,blue,1720734156,20.82288507402124
2763,green,1720734156,19.273113294195863
2764,red,1720734160,20.438162487061515
2765,blue,1720734160,18.669091518597607
2766,green,1720734160,19.258140220307173
2767,red,1720734164,20.0450520126471
2768,blue,1720734164,19.557277859808288
2769,green,1720734164,20.021181642039632
2770,red,1720734168,19.901424444548994
2771,blue,1720734168,20.161847129370756
2772,green,1720734168,18.26756424074398
2773,red,1720734172,19.795782710336997
2774,blue,1720734172,19.15645875585865
2775,green,1720734172,18.493403167457142
2776,red,1720734176,18.03954588747176
2777,blue,1720734176,18.67496782203155
2778,green,1720734176,20.113430419616094
2779,red,1720734180,19.056953241246827
2780,blue,1720734180,18.962739065350473
2781,green,1720734180,20.14296325005305
2782,red,1720734184,18.458869999500763
2783,blue,1720734184,18.068865574661714
2784,green,1720734184,18.270704618619355
2785,red,1720734188,18.565979930833162
2786,blue,1720734188,19.242526362068663
2787,green,1720734188,21.02886609599338
2788,red,1720734192,18.617270388522158
2789,blue,1720734192,20.568835800315583
2790,green,1720734192,18.245142619270624
2791,red,1720734196,18.01343660262116
2792,blue,1720734196,18.65231485842096
2793,green,1720734196,21.37491086265384
2794,red,1720734200,21.007158165277254
2795,blue,1720734200,19.25375179300574
2796,green,1720734200,17.283040908390866
2797,red,1720734204,19.86533093477196
2798,blue,1720734204,19.50654934099445
2799,green,1720734204,18.816921745205597
2800,red,1720734208,17.953685492315383
2801,blue,1720734208,18.032451131964383
2802,green,1720734208,18.869249058239795
2803,red,1720734212,17.98433730254166
2804,blue,1720734212,20.674034560619493
2805,green,1720734212,19.218068426518172
2806,red,1720734216,19.550768670764306
2807,blue,1720734216,21.72107570037855
2808,green,1720734216,20.894485524750845
2809,red,1720734220,18.905012937118553
2810,blue,1720734220,19.813048783937898
2811,green,1720734220,20.740306014903876
2812,red,1720734224,18.566995555214543
2813,blue,1720734224,17.274377056581145
2814,green,1720734224,19.710591187797995
2815,red,1720734228,20.885540257228246
2816,blue,1720734228,19.95130976653267
2817,green,1720734228,18.738330800768058
2818,red,1720734232,19.31015281818093
2819,blue,1720734232,18.898904717455004
2820,green,1720734232,19.524516111950692
2821,red,1720734236,19.57742101136192
2822,blue,1720734236,20.187686491557567
2823,green,1720734236,20.141759242185127
2824,red,1720734240,18.03437256668541
2825,blue,1720734240,19.44246070387846
2826,green,1720734240,18.979955427040817
2827,red,1720734244,19.024194382443866
2828,blue,1720734244,18.962679502637005
2829,green,1720734244,20.230735305006323
2830,red,1720734248,19.97572134224884
2831,blue,1720734248,18.983199803834975
2832,green,1720734248,20.444801665722323
2833,red,1720734252,20.599270844575955
2834,blue,1720734252,18.845844220425903
2835,green,1720734252,19.607225539176348
2836,red,1720734256,19.95860137040568
2837,blue,1720734256,18.006789912330188
2838,green,1720734256,20.23076764340091
2839,red,1720734260,19.59024116382019
2840,blue,1720734260,20.11950556963863
2841,green,1720734260,20.30032798244545
2842,red,1720734264,19.053103665802197
2843,blue,1720734264,17.912772888173357
2844,green,1720734264,17.57574374533923
2845,red,1720734268,18.043120272190492
2846,blue,1720734268,20.24622034309814
2847,green,1720734268,17.811552391036304
2848,red,1720734272,19.852782643705254
2849,blue,1720734272,18.9458758202484
2850,green,1720734272,18.93812808889443
2851,red,1720734276,18.988400148616044
2852,blue,1720734276,20.425812338888264
2853,green,1720734276,19.928037830145396
2854,red,1720734280,19.85527001691938
2855,blue,1720734280,20.417698211651345
2856,green,1720734280,19.753498998257715
2857,red,1720734284,18.13724598499929
2858,blue,1720734284,19.821643852186185
2859,green,1720734284,19.691918408217852
2860,red,1720734288,19.770076478972708
2861,blue,1720734288,17.875844375314387
2862,green,1720734288,18.872490202867283
2863,red,1720734292,17.32061304916748
2864,blue,1720734292,18.485847324177186
2865,green,1720734292,17.568263758264468
2866,red,1720734296,18.88287598592672
2867,blue,1720734296,18.720635542243006
2868,green,1720734296,18.615716939493826
2869,red,1720734300,19.56365853793543
2870,blue,1720734300,20.25133558383473
2871,green,1720734300,19.794379161428626
2872,red,1720734304,19.39725715515859
2873,blue,1720734304,19.637695182853765
2874,green,1720734304,19.580258409402763
2875,red,1720734308,19.046217719979403
2876,blue,1720734308,18.14537967674773
2877,green,1720734308,20.544274584176804
2878,red,1720734312,18.446051801466357
2879,blue,1720734312,20.037159027270224
2880,green,1720734312,20.42432196166805
2881,red,1720734316,19.177139358108395
2882,blue,1720734316,20.459865820211956
2883,green,1720734316,18.63662479740274
2884,red,1720734320,18.899758831571308
2885,blue,1720734320,18.955603714419674
2886,green,1720734320,18.93786265440391
2887,red,1720734324,19.13491951159751
2888,blue,1720734324,22.661808692023143
2889,green,1720734324,19.365769133982333
2890,red,1720734328,19.22759498859228
2891,blue,1720734328,19.357893918459762
2892,green,1720734328,17.86630467774959
2893,red,1720734332,19.330039192659132
2894,blue,1720734332,20.452214471903098
2895,green,1720734332,19.967650990066915
2896,red,1720734336,18.978073266129563
2897,blue,1720734336,20.052457028582744
2898,green,1720734336,19.489819776584937
2899,red,1720734340,18.94732758711966
2900,blue,1720734340,21.072396779781222
2901,green,1720734340,20.141186477245107
2902,red,1720734344,18.79035561343801
2903,blue,1720734344,19.80724191321352
2904,green,1720734344,19.87004551638587
2905,red,1720734350,19.533301115372286
2906,red,1720734354,18.703652617824318
2907,blue,1720734354,18.874366471727736
2908,red,1720734358,19.498436720317134
2909,blue,1720734358,20.666352961317287
2910,green,1720734358,20.021365400746145
2911,red,1720734362,20.120151635721246
2912,blue,1720734362,19.192318270996456
2913,green,1720734362,20.06248198675353
2914,red,1720734366,18.52934072238982
2915,blue,1720734366,19.33663768071711
2916,green,1720734366,19.80796215836183
2917,red,1720734370,18.689081181071547
2918,blue,1720734370,20.161407954762506
2919,green,1720734370,19.778853801549996
2920,red,1720734374,18.92861391833228
2921,blue,1720734374,19.745988592159524
2922,green,1720734374,19.612855923373093
2923,red,1720734378,18.130840505877163
2924,blue,1720734378,20.119668438405984
2925,green,1720734378,20.418612969746487
2926,red,1720734382,19.775812818266274
2927,blue,1720734382,19.508892788447454
2928,green,1720734382,19.41618198708654
2929,red,1720734386,18.43994424917215
2930,blue,1720734386,20.58828506640493
2931,green,1720734386,19.101586186432176
2932,red,1720734390,20.090871448580334
2933,blue,1720734390,18.82972914991298
2934,green,1720734390,19.204856666869134
2935,red,1720734394,19.579838029909187
2936,blue,1720734394,19.74812767194106
2937,green,1720734394,18.93578353805526
2938,red,1720734398,19.158916321372097
2939,blue,1720734398,20.27887661358295
2940,green,1720734398,18.891702249421673
2941,red,1720734402,18.04045799737431
2942,blue,1720734402,18.73873268766885
2943,green,1720734402,19.715584142990352
2944,red,1720734406,19.41825485537907
2945,blue,1720734406,19.917201442953456
2946,green,1720734406,19.123989356780505
2947,red,1720734410,20.09940430394848
2948,blue,1720734410,17.997924843406082
2949,green,1720734410,18.08918706274493
2950,red,1720734414,20.862834707779477
2951,blue,1720734414,19.639464364670022
2952,green,1720734414,19.951946192347464
2953,red,1720734418,19.48137871926029
2954,blue,1720734418,19.594898716209006
2955,green,1720734418,19.75963860715316
2956,red,1720734422,18.77872746733442
2957,blue,1720734422,19.714402696826212
2958,green,1720734422,18.429017194254218
2959,red,1720734426,20.947817050622653
2960,blue,1720734426,19.141661700965752
2961,green,1720734426,18.648390173041435
2962,red,1720734430,18.58920710702996
2963,blue,1720734430,19.7141522357723
2964,green,1720734430,18.762963610932793
2965,red,1720734434,19.299270469217053
2966,blue,1720734434,17.5508598692853
2967,green,1720734434,19.777467529689783
2968,red,1720734438,21.003219830524376
2969,blue,1720734438,18.035163743844084
2970,green,1720734438,19.98950412516074
2971,red,1720734442,18.117206770664684
2972,blue,1720734442,19.50597006759171
2973,green,1720734442,18.546816508595057
2974,red,1720734446,18.98281567394172
2975,blue,1720734446,20.459388775567575
2976,green,1720734446,19.898900175502387
2977,red,1720734450,20.3923299335248
2978,blue,1720734450,18.014752621859405
2979,green,1720734450,19.21700983056874
2980,red,1720734454,21.977284853353428
2981,blue,1720734454,18.578257236724934
2982,green,1720734454,21.256654206015117
2983,red,1720734458,19.500951074205116
2984,blue,1720734458,18.710034291918486
2985,green,1720734458,19.680463381378843
2986,red,1720734462,17.76419646439872
2987,blue,1720734462,20.578009463545985
2988,green,1720734462,21.523015688909584
2989,red,1720734466,17.650427283930707
2990,blue,1720734466,18.913204663180395
2991,green,1720734466,18.79979309100751
2992,red,1720734470,18.23429911074892
2993,blue,1720734470,18.947805557599043
2994,green,1720734470,18.546136459465963
2995,red,1720734474,18.4564393686956
2996,blue,1720734474,20.124051614595157
2997,green,1720734474,20.76633823519301
2998,red,1720734478,19.033089425063864
2999,blue,1720734478,19.873876274244285
3000,green,1720734478,18.25601784549217
3001,red,1720734482,19.633450760611154
3002,blue,1720734482,19.605141405303577
3003,green,1720734482,20.189758840345977
3004,red,1720734486,19.562485735003058
3005,blue,1720734486,18.421558454706112
3006,green,1720734486,20.398962884184716
3007,red,1720734490,20.281599749004055
3008,blue,1720734490,21.286941099878224
3009,green,1720734490,18.800064297194297
3010,red,1720734494,19.14442272859847
3011,blue,1720734494,20.18858398229863
3012,green,1720734494,19.175090812493902
3013,red,1720734498,19.095611250609274
3014,blue,1720734498,17.93576267616347
3015,green,1720734498,18.687649523160285
3016,red,1720734502,18.704209451237023
3017,blue,1720734502,18.72628782178909
3018,green,1720734502,21.042139159791006
3019,red,1720734506,20.10613950158589
3020,blue,1720734506,19.653774227508393
3021,green,1720734506,21.300674798454605
3022,red,1720734510,19.9806847306751
3023,blue,1720734510,18.66152548587211
3024,green,1720734510,18.29694127058504
3025,red,1720734514,18.365625732072086
3026,blue,1720734514,21.17739788862199
3027,green,1720734514,18.908018346436503
3028,red,1720734518,17.9584539913576
3029,blue,1720734518,18.34293202531687
3030,green,1720734518,21.032153207711303
3031,red,1720734522,17.65610657933486
3032,blue,1720734522,18.902652922674
3033,green,1720734522,21.57827866162522
3034,red,1720734526,20.231665500663127
3035,blue,1720734526,19.63500021848356
3036,green,1720734526,19.15137055775245
3037,red,1720734530,20.32154225808497
3038,blue,1720734530,19.33735775325202
3039,green,1720734530,21.872265007141003
3040,red,1720734534,18.537272137608273
3041,blue,1720734534,20.722681397710723
3042,green,1720734534,18.164482438357087
3043,red,1720734538,19.53594732914541
3044,blue,1720734538,22.687504928880312
3045,green,1720734538,19.478906216256302
3046,red,1720734542,20.562131078317186
3047,blue,1720734542,19.748926377283368
3048,green,1720734542,19.552178301093498
3049,red,1720734546,18.430657162869746
3050,blue,1720734546,19.005243075089023
3051,green,1720734546,19.980880086589003
3052,red,1720734550,18.248925366937716
3053,blue,1720734550,20.441021756844172
3054,green,1720734550,21.088306039388076
3055,red,1720734554,19.348976948397333
3056,blue,1720734554,20.41264064883082
3057,green,1720734554,19.995715496423824
3058,red,1720734558,18.783817420341453
3059,blue,1720734558,21.850596717342107
3060,green,1720734558,20.72075459798211
3061,red,1720734562,20.506037164962077
3062,blue,1720734562,20.857295237526557
3063,green,1720734562,21.49752117043623
3064,red,1720734566,18.46267099071945
3065,blue,1720734566,18.87118535202663
3066,green,1720734566,18.97458520965449
3067,red,1720734570,18.424494472727236
3068,blue,1720734570,18.694603451192492
3069,green,1720734570,20.16373023894647
3070,red,1720734574,16.856336144545807
3071,blue,1720734574,20.68828194017784
3072,green,1720734574,20.8594828317555
3073,red,1720734578,21.046881464364372
3074,blue,1720734578,19.520580861482976
3075,green,1720734578,21.308680831940794
3076,red,1720734582,19.34133443025981
3077,blue,1720734582,18.746203979779057
3078,green,1720734582,18.88998382255035
3079,red,1720734586,20.153275289595033
3080,blue,1720734586,17.606210786402794
3081,green,1720734586,19.084321552241256
3082,red,1720734590,18.24524377959969
3083,blue,1720734590,20.282897244089437
3084,green,1720734590,19.13836729739891
3085,red,1720734594,21.224566535307694
3086,blue,1720734594,20.114100295294428
3087,green,1720734594,19.648074691561842
3088,red,1720734598,20.548757052600102
3089,blue,1720734598,19.582374049546
3090,green,1720734598,19.18596342580809
3091,red,1720734602,18.528590375098823
3092,blue,1720734602,19.206443468999932
3093,green,1720734602,19.716661874691788
3094,red,1720734606,18.773368015965627
3095,blue,1720734606,20.47815163805684
3096,green,1720734606,19.469186502789526
3097,red,1720734610,20.804468886750552
3098,blue,1720734610,19.20847140098431
3099,green,1720734610,18.12203157797065
3100,red,1720734614,20.973686659842787
3101,blue,1720734614,18.19703665789602
3102,green,1720734614,20.168986037852967
3103,red,1720734618,19.219217804919698
3104,blue,1720734618,20.69666827030811
